invoice_number,Date,Company_Name,Brand_Name,Total,Customer_Category,Trade_Type
SI.2023.11.00226,25 Nov 2023,Revenue Studio,Studio,"800,000.",Studio,Local
SI.2023.11.00227,25 Nov 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.11.00228,26 Nov 2023,Bazzar Labrisa,Bazzar Labrisa,"7,555,000.",Retail,Local
SI.2023.11.00229,27 Nov 2023,Uluwatu Shop,Home Uluwatu,"560,000.",Retail,Local
SI.2023.11.00230,27 Nov 2023,Shed Shop,Shed Shop,"2,015,000.",Retail,Local
SI.2023.11.00231,27 Nov 2023,Ubud Shop,Home Ubud,"3,415,000.",Retail,Local
SI.2023.11.00232,27 Nov 2023,Sanur Shop,Home Sanur,"125,000.",Retail,Local
SI.2023.11.00235,28 Nov 2023,Ubud Shop,Home Ubud,"5,065,000.",Retail,Local
SI.2023.11.00236,28 Nov 2023,Sanur Shop,Home Sanur,"650,000.",Retail,Local
SI.2023.11.00237,28 Nov 2023,Uluwatu Shop,Home Uluwatu,"6,077,500.",Retail,Local
SI.2023.11.00238,28 Nov 2023,Lobby Shop,Home Lobby,"4,665,000.",Retail,Local
SI.2023.11.00239,28 Nov 2023,Shed Shop,Shed Shop,"6,540,000.",Retail,Local
SI.2023.11.00240,25 Nov 2023,Sales Kevala Home,Home Kevala,"380,000.",Retail,Local
SI.2023.11.00241,01 Nov 2023,Revenue Studio,Studio,"1,530,000.",Studio,Local
SI.2023.11.00243,29 Nov 2023,Shed Shop,Shed Shop,"8,975,000.",Retail,Local
SI.2023.11.00244,29 Nov 2023,Ubud Shop,Home Ubud,"3,245,000.",Retail,Local
SI.2023.11.00245,29 Nov 2023,Uluwatu Shop,Home Uluwatu,"840,000.",Retail,Local
SI.2023.11.00247,15 Nov 2023,Graha Alam Lestari,The Apurva Kempinski Bali,"37,337,625.",Hotel,Local
SI.2023.11.00248,10 Nov 2023,Nusadua Graha International,The Westin Resort Nusa Dua,"26,878,650.",Hotel,Local
SI.2023.11.00249,02 Nov 2023,Usaha Liburan Uluwatu,Mana Uluwatu Restaurant,"8,325,000.",Restaurant,Local
SI.2023.11.00250,02 Nov 2023,Usaha Liburan Uluwatu,Mana Uluwatu Restaurant,"1,665,000.",Restaurant,Local
SI.2023.11.00251,14 Nov 2023,Willam Wilson Ventures,William Wilson,"24,309,000.",Agent,Local
SI.2023.11.00252,13 Nov 2023,Naga - Chinese Restaurant Sanur,Naga - Chinese Restaurant Sanur,"11,100,000.",Restaurant,Local
SI.2023.11.00253,15 Nov 2023,Griya Pancaloka,Sofitel Bali Nusa Dua Beach Resort,"3,774,000.",Hotel,Local
SI.2023.11.00254,07 Nov 2023,Prima Ismaya Sejahtera,Ismaya,"2,038,774.78",Restaurant,Local
SI.2023.11.00255,02 Nov 2023,Anaamaya Resort Seminyak,Alila Seminyak,"5,328,000.",Hotel,Local
SI.2023.11.00256,07 Nov 2023,Fairmont Jakarta - PT Senayan Trikarya Sempana,Fairmont Jakarta,"6,661,439.44",Hotel,Local
SI.2023.11.00257,23 Nov 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"8,269,500.",Hotel,Local
SI.2023.11.00259,29 Nov 2023,Sanur Shop,Home Sanur,"6,225,000.",Retail,Local
SI.2023.11.00260,30 Nov 2023,Shed Shop,Shed Shop,"14,370,000.",Retail,Local
SI.2023.11.00261,30 Nov 2023,Lobby Shop,Home Lobby,"105,000.",Retail,Local
SI.2023.11.00262,30 Nov 2023,Ubud Shop,Home Ubud,"5,513,000.",Retail,Local
SI.2023.11.00263,30 Nov 2023,Uluwatu Shop,Home Uluwatu,"1,408,000.",Retail,Local
SI.2023.11.00264,30 Nov 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"14,560,591.",Hotel,Local
SI.2023.11.00265,30 Nov 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"5,982,178.",Hotel,Local
SI.2023.11.00266,30 Nov 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"4,278,883.",Hotel,Local
SI.2023.11.00267,30 Nov 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"3,907,255.",Hotel,Local
SI.2023.11.00268,30 Nov 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"13,920,565.",Hotel,Local
SI.2023.11.00269,30 Nov 2023,Nusadua Graha International,The Westin Resort Nusa Dua,"5,727,600.",Hotel,Local
SI.2023.11.00270,28 Nov 2023,Griya Pancaloka,Sofitel Bali Nusa Dua Beach Resort,"2,064,600.",Hotel,Local
SI.2023.11.00271,27 Nov 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.11.00272,27 Nov 2023,Revenue Studio,Studio,"350,000.",Studio,Local
SI.2023.11.00273,27 Nov 2023,Revenue Studio,Studio,"350,000.",Studio,Local
SI.2023.11.00274,27 Nov 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.11.00275,29 Nov 2023,Revenue Studio,Studio,"1,500,000.",Studio,Local
SI.2023.11.00276,30 Nov 2023,Revenue Studio,Studio,"2,120,000.",Studio,Local
SI.2023.11.00277,30 Nov 2023,Revenue Studio,Studio,"100,000.",Studio,Local
SI.2023.11.00288,28 Nov 2023,Aksanti Setia Kamayangan,Cattamaran Beach Club Melasti,"76,745,400.",Restaurant,Local
SI.2023.11.00289,24 Nov 2023,Graha Alam Lestari,The Apurva Kempinski Bali,"214,388,868.",Hotel,Local
SI.2023.11.00290,27 Nov 2023,Kristal Tee Indonesia,Gula Jawa,"56,046,675.",Restaurant,Local
SI.2023.11.00291,27 Nov 2023,Maya Resort,Maya Sanur,"13,297,245.",Hotel,Local
SI.2023.11.00292,30 Nov 2023,Bukit Uluwatu Villa,Alila Uluwatu,"13,339,425.",Hotel,Local
SI.2023.11.00293,27 Nov 2023,Dapur Asian Lokal,Honey and Smoke Restaurant,"4,884,000.",Restaurant,Local
SI.2023.11.00294,28 Nov 2023,Usaha Liburan Uluwatu,Uluwatu Surf Villa,"214,102,350.",Hotel,Local
SI.2023.11.00295,27 Nov 2023,Hotel Pandan Arum,Maya Ubud,"4,613,437.",Hotel,Local
SI.2023.11.00297,09 Nov 2023,Kiros Hospitality Solutions Pvt. Ltd.,Kiros,"8,748.",Hotel,Export
SI.2023.11.00298,09 Nov 2023,Kiros Hospitality Solutions Pvt. Ltd.,Kiros,"3,570.",Hotel,Export
SI.2023.11.00301,27 Nov 2023,Bawe Retreat Limited,Sansibar,"99,928.",Restaurant,Export
SI.2023.11.00307,21 Nov 2023,Ocean Product,Ocean Product,"16,284.4",Restaurant,Export
SI.2023.11.00308,30 Nov 2023,Capella Singapore,Capella,"2,400.",Hotel,Export
SI.2023.11.00309,30 Nov 2023,Fieldcrest Enterprise,Raffless Singapore (USD),"7,755.",Agent,Export
SI.2023.11.00310,30 Nov 2023,Fieldcrest Enterprise,Raffless Singapore (USD),"2,688.",Agent,Export
SI.2023.11.00311,15 Nov 2023,Vista Padang Asri,Suarga Resort,"2,664,000.",Hotel,Local
SI.2023.11.00312,29 Nov 2023,Bali Perkasa Sukses,Indigo Bali,"44,111,400.",Hotel,Local
SI.2023.11.00313,09 Nov 2023,Bali Perkasa Sukses,Indigo Bali,"36,213,750.",Hotel,Local
SI.2023.11.00314,29 Nov 2023,Bali Perkasa Sukses,Indigo Bali,"27,922,050.",Hotel,Local
SI.2023.11.00316,15 Nov 2023,Royal Pacific Nusantara,Renaissance Hotel,"663,257,787.43",Hotel,Local
SI.2023.11.00317,10 Nov 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"36,878,917.",Hotel,Local
SI.2023.11.00318,30 Nov 2023,Revenue Studio,Studio,"850,000.",Studio,Local
SI.2023.11.00319,10 Nov 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"4,480,182.",Hotel,Local
SI.2023.11.00321,08 Nov 2023,Bumi Canggu Nusantara,Motel Mexicola Canggu,"22,200,000.",Restaurant,Local
SI.2023.11.00322,28 Nov 2023,Groupx Kolektif Indonesia,Marea,"216,303,480.",Restaurant,Local
SI.2023.11.00324,07 Nov 2023,Usaha Liburan Uluwatu,Mana Uluwatu Restaurant,"257,575,500.",Restaurant,Local
SI.2023.11.00325,23 Nov 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"6,049,500.",Hotel,Local
SI.2023.11.00329,03 Nov 2023,Revenue Studio,Studio,"640,000.",Studio,Local
SI.2023.11.00330,07 Nov 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.11.00340,22 Nov 2023,Bali Nusaintan,The Ritz Carlton Bali,"32,409,280.",Hotel,Local
SI.2023.11.00341,30 Nov 2023,Revenue Studio,Studio,"800,000.",Studio,Local
SI.2023.12.00001,01 Dec 2023,Ubud Shop,Home Ubud,"1,940,000.",Retail,Local
SI.2023.12.00002,02 Dec 2023,Ubud Shop,Home Ubud,"8,020,000.",Retail,Local
SI.2023.12.00003,03 Dec 2023,Ubud Shop,Home Ubud,"3,480,000.",Retail,Local
SI.2023.12.00005,02 Dec 2023,Shed Shop,Shed Shop,"1,845,000.",Retail,Local
SI.2023.12.00006,03 Dec 2023,Shed Shop,Shed Shop,"6,020,000.",Retail,Local
SI.2023.12.00007,01 Dec 2023,Sanur Shop,Home Sanur,"6,609,600.",Retail,Local
SI.2023.12.00008,02 Dec 2023,Sanur Shop,Home Sanur,"3,770,000.",Retail,Local
SI.2023.12.00009,03 Dec 2023,Sanur Shop,Home Sanur,"10,295,000.",Retail,Local
SI.2023.12.00010,01 Dec 2023,Uluwatu Shop,Home Uluwatu,"1,720,000.",Retail,Local
SI.2023.12.00011,02 Dec 2023,Uluwatu Shop,Home Uluwatu,"5,835,000.",Retail,Local
SI.2023.12.00012,03 Dec 2023,Uluwatu Shop,Home Uluwatu,"2,270,000.",Retail,Local
SI.2023.12.00013,01 Dec 2023,Lobby Shop,Home Lobby,"1,955,000.",Retail,Local
SI.2023.12.00014,01 Dec 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.12.00015,02 Dec 2023,Revenue Studio,Studio,"850,000.",Studio,Local
SI.2023.12.00016,02 Dec 2023,Revenue Studio,Studio,"850,000.",Studio,Local
SI.2023.12.00017,02 Dec 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.12.00018,03 Dec 2023,Revenue Studio,Studio,"350,000.",Studio,Local
SI.2023.12.00019,04 Dec 2023,Revenue Studio,Studio,"250,000.",Studio,Local
SI.2023.12.00022,04 Dec 2023,Ubud Shop,Home Ubud,"5,050,000.",Retail,Local
SI.2023.12.00023,04 Dec 2023,Sanur Shop,Home Sanur,"680,000.",Retail,Local
SI.2023.12.00024,04 Dec 2023,Shed Shop,Shed Shop,"14,035,000.",Retail,Local
SI.2023.12.00025,04 Dec 2023,Uluwatu Shop,Home Uluwatu,"4,525,000.",Retail,Local
SI.2023.12.00026,01 Dec 2023,Shed Shop,Shed Shop,"1,460,000.",Retail,Local
SI.2023.12.00028,05 Dec 2023,Shed Shop,Shed Shop,"857,500.",Retail,Local
SI.2023.12.00029,05 Dec 2023,Ubud Shop,Home Ubud,"9,557,000.",Retail,Local
SI.2023.12.00030,05 Dec 2023,Sanur Shop,Home Sanur,"475,000.",Retail,Local
SI.2023.12.00038,06 Dec 2023,Uluwatu Shop,Home Uluwatu,"3,410,000.",Retail,Local
SI.2023.12.00039,06 Dec 2023,Sanur Shop,Home Sanur,"2,125,000.",Retail,Local
SI.2023.12.00040,06 Dec 2023,Shed Shop,Shed Shop,"1,980,000.",Retail,Local
SI.2023.12.00041,06 Dec 2023,Ubud Shop,Home Ubud,"5,298,000.",Retail,Local
SI.2023.12.00044,07 Dec 2023,Shed Shop,Shed Shop,"5,100,000.",Retail,Local
SI.2023.12.00045,07 Dec 2023,Lobby Shop,Home Lobby,"1,235,000.",Retail,Local
SI.2023.12.00046,07 Dec 2023,Sanur Shop,Home Sanur,"3,105,000.",Retail,Local
SI.2023.12.00047,07 Dec 2023,Ubud Shop,Home Ubud,"4,330,000.",Retail,Local
SI.2023.12.00048,07 Dec 2023,Uluwatu Shop,Home Uluwatu,"1,020,000.",Retail,Local
SI.2023.12.00049,01 Dec 2023,Shed Shop,Shed Shop,"4,027,000.",Retail,Local
SI.2023.12.00050,08 Dec 2023,Shed Shop,Shed Shop,"4,735,000.",Retail,Local
SI.2023.12.00051,09 Dec 2023,Shed Shop,Shed Shop,"3,780,000.",Retail,Local
SI.2023.12.00052,10 Dec 2023,Shed Shop,Shed Shop,"2,845,000.",Retail,Local
SI.2023.12.00053,08 Dec 2023,Ubud Shop,Home Ubud,"3,795,000.",Retail,Local
SI.2023.12.00054,09 Dec 2023,Ubud Shop,Home Ubud,"6,712,000.",Retail,Local
SI.2023.12.00055,10 Dec 2023,Ubud Shop,Home Ubud,"9,390,000.",Retail,Local
SI.2023.12.00056,08 Dec 2023,Sanur Shop,Home Sanur,"5,990,000.",Retail,Local
SI.2023.12.00057,09 Dec 2023,Sanur Shop,Home Sanur,"9,392,000.",Retail,Local
SI.2023.12.00058,10 Dec 2023,Sanur Shop,Home Sanur,"2,902,000.",Retail,Local
SI.2023.12.00059,08 Dec 2023,Lobby Shop,Home Lobby,"1,350,000.",Retail,Local
SI.2023.12.00060,08 Dec 2023,Uluwatu Shop,Home Uluwatu,"475,000.",Retail,Local
SI.2023.12.00061,09 Dec 2023,Uluwatu Shop,Home Uluwatu,"3,730,000.",Retail,Local
SI.2023.12.00062,10 Dec 2023,Uluwatu Shop,Home Uluwatu,"4,633,500.",Retail,Local
SI.2023.12.00063,04 Dec 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.12.00064,04 Dec 2023,Revenue Studio,Studio,"850,000.",Studio,Local
SI.2023.12.00065,04 Dec 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.12.00066,05 Dec 2023,Revenue Studio,Studio,"250,000.",Studio,Local
SI.2023.12.00067,06 Dec 2023,Revenue Studio,Studio,"800,000.",Studio,Local
SI.2023.12.00068,06 Dec 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.12.00069,06 Dec 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.12.00070,07 Dec 2023,Revenue Studio,Studio,"1,000,000.",Studio,Local
SI.2023.12.00071,09 Dec 2023,Revenue Studio,Studio,"480,000.",Studio,Local
SI.2023.12.00072,10 Dec 2023,Revenue Studio,Studio,"1,700,000.",Studio,Local
SI.2023.12.00073,10 Dec 2023,Revenue Studio,Studio,"1,300,000.",Studio,Local
SI.2023.12.00074,10 Dec 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.12.00075,08 Dec 2023,Maya Resort,Maya Sanur,"2,694,247.",Hotel,Local
SI.2023.12.00076,05 Dec 2023,Bali Perkasa Sukses,Indigo Bali,"24,564,300.",Hotel,Local
SI.2023.12.00077,05 Dec 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"2,364,300.",Hotel,Local
SI.2023.12.00078,05 Dec 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"2,497,500.",Hotel,Local
SI.2023.12.00083,11 Dec 2023,Lobby Shop,Home Lobby,"1,250,000.",Retail,Local
SI.2023.12.00084,12 Dec 2023,Lobby Shop,Home Lobby,"1,200,000.",Retail,Local
SI.2023.12.00085,11 Dec 2023,Shed Shop,Shed Shop,"1,705,000.",Retail,Local
SI.2023.12.00086,12 Dec 2023,Shed Shop,Shed Shop,"9,680,000.",Retail,Local
SI.2023.12.00087,11 Dec 2023,Ubud Shop,Home Ubud,"4,903,000.",Retail,Local
SI.2023.12.00088,12 Dec 2023,Ubud Shop,Home Ubud,"2,265,000.",Retail,Local
SI.2023.12.00089,11 Dec 2023,Sanur Shop,Home Sanur,"790,000.",Retail,Local
SI.2023.12.00090,12 Dec 2023,Sanur Shop,Home Sanur,"1,625,000.",Retail,Local
SI.2023.12.00091,11 Dec 2023,Uluwatu Shop,Home Uluwatu,"8,417,000.",Retail,Local
SI.2023.12.00092,12 Dec 2023,Uluwatu Shop,Home Uluwatu,"1,260,000.",Retail,Local
SI.2023.12.00093,11 Dec 2023,Revenue Studio,Studio,"1,100,000.",Studio,Local
SI.2023.12.00094,11 Dec 2023,Revenue Studio,Studio,"2,400,000.",Studio,Local
SI.2023.12.00095,12 Dec 2023,Revenue Studio,Studio,"350,000.",Studio,Local
SI.2023.12.00096,12 Dec 2023,Revenue Studio,Studio,"250,000.",Studio,Local
SI.2023.12.00097,12 Dec 2023,Revenue Studio,Studio,"1,300,000.",Studio,Local
SI.2023.12.00098,12 Dec 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.12.00100,10 Dec 2023,Bazzar Labrisa,Bazzar Labrisa,"6,355,000.",Retail,Local
SI.2023.12.00101,03 Dec 2023,Bazzar Labrisa,Bazzar Labrisa,"4,355,000.",Retail,Local
SI.2023.12.00102,11 Dec 2023,Bali Perkasa Sukses,Indigo Bali,"9,385,050.",Hotel,Local
SI.2023.12.00105,13 Dec 2023,Shed Shop,Shed Shop,"26,370,000.",Retail,Local
SI.2023.12.00106,13 Dec 2023,Lobby Shop,Home Lobby,"765,000.",Retail,Local
SI.2023.12.00107,13 Dec 2023,Sanur Shop,Home Sanur,"3,050,000.",Retail,Local
SI.2023.12.00108,13 Dec 2023,Uluwatu Shop,Home Uluwatu,"2,080,000.",Retail,Local
SI.2023.12.00109,13 Dec 2023,Ubud Shop,Home Ubud,"2,150,000.",Retail,Local
SI.2023.12.00111,14 Dec 2023,Ubud Shop,Home Ubud,"10,520,000.",Retail,Local
SI.2023.12.00112,14 Dec 2023,Uluwatu Shop,Home Uluwatu,"7,948,500.",Retail,Local
SI.2023.12.00113,14 Dec 2023,Shed Shop,Shed Shop,"2,090,000.",Retail,Local
SI.2023.12.00114,16 Dec 2023,Shed Shop,Shed Shop,"650,000.",Retail,Local
SI.2023.12.00115,17 Dec 2023,Shed Shop,Shed Shop,"2,900,000.",Retail,Local
SI.2023.12.00116,16 Dec 2023,Ubud Shop,Home Ubud,"3,660,000.",Retail,Local
SI.2023.12.00117,17 Dec 2023,Ubud Shop,Home Ubud,"1,485,000.",Retail,Local
SI.2023.12.00118,16 Dec 2023,Sanur Shop,Home Sanur,"6,405,000.",Retail,Local
SI.2023.12.00119,16 Dec 2023,Uluwatu Shop,Home Uluwatu,"2,570,000.",Retail,Local
SI.2023.12.00120,17 Dec 2023,Uluwatu Shop,Home Uluwatu,"475,000.",Retail,Local
SI.2023.12.00121,13 Dec 2023,Revenue Studio,Studio,"2,500,000.",Studio,Local
SI.2023.12.00122,13 Dec 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.12.00123,14 Dec 2023,Revenue Studio,Studio,"1,600,000.",Studio,Local
SI.2023.12.00124,16 Dec 2023,Revenue Studio,Studio,"850,000.",Studio,Local
SI.2023.12.00125,16 Dec 2023,Revenue Studio,Studio,"850,000.",Studio,Local
SI.2023.12.00126,16 Dec 2023,Revenue Studio,Studio,"480,000.",Studio,Local
SI.2023.12.00127,17 Dec 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.12.00128,17 Dec 2023,Bazzar Labrisa,Bazzar Labrisa,"7,244,750.",Retail,Local
SI.2023.12.00130,18 Dec 2023,Ubud Shop,Home Ubud,"13,721,000.",Retail,Local
SI.2023.12.00131,18 Dec 2023,Sanur Shop,Home Sanur,"1,410,000.",Retail,Local
SI.2023.12.00132,18 Dec 2023,Shed Shop,Shed Shop,"3,630,000.",Retail,Local
SI.2023.12.00133,18 Dec 2023,Lobby Shop,Home Lobby,"1,815,000.",Retail,Local
SI.2023.12.00134,18 Dec 2023,Revenue Studio,Studio,"480,000.",Studio,Local
SI.2023.12.00135,18 Dec 2023,Revenue Studio,Studio,"2,750,000.",Studio,Local
SI.2023.12.00142,19 Dec 2023,Shed Shop,Shed Shop,"3,995,000.",Retail,Local
SI.2023.12.00143,19 Dec 2023,Ubud Shop,Home Ubud,"3,365,000.",Retail,Local
SI.2023.12.00144,19 Dec 2023,Sanur Shop,Home Sanur,"7,670,000.",Retail,Local
SI.2023.12.00145,19 Dec 2023,Lobby Shop,Home Lobby,"2,795,000.",Retail,Local
SI.2023.12.00149,12 Dec 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"3,881,448.",Hotel,Local
SI.2023.12.00150,12 Dec 2023,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"5,760,234.",Hotel,Local
SI.2023.12.00152,20 Dec 2023,Sanur Shop,Home Sanur,"10,654,500.",Retail,Local
SI.2023.12.00153,20 Dec 2023,Uluwatu Shop,Home Uluwatu,"1,065,000.",Retail,Local
SI.2023.12.00154,20 Dec 2023,Ubud Shop,Home Ubud,"6,495,000.",Retail,Local
SI.2023.12.00155,20 Dec 2023,Lobby Shop,Home Lobby,"370,000.",Retail,Local
SI.2023.12.00156,20 Dec 2023,Shed Shop,Shed Shop,"7,065,000.",Retail,Local
SI.2023.12.00157,19 Dec 2023,Revenue Studio,Studio,"1,920,000.",Studio,Local
SI.2023.12.00158,19 Dec 2023,Revenue Studio,Studio,"1,000,000.",Studio,Local
SI.2023.12.00159,20 Dec 2023,Revenue Studio,Studio,"2,700,000.",Studio,Local
SI.2023.12.00160,20 Dec 2023,Revenue Studio,Studio,"1,280,000.",Studio,Local
SI.2023.12.00161,22 Nov 2023,Nusadua Graha International,The Westin Resort Nusa Dua,"23,742,900.",Hotel,Local
SI.2023.12.00163,21 Dec 2023,Ubud Shop,Home Ubud,"12,422,250.",Retail,Local
SI.2023.12.00164,21 Dec 2023,Uluwatu Shop,Home Uluwatu,"280,000.",Retail,Local
SI.2023.12.00165,21 Dec 2023,Sanur Shop,Home Sanur,"850,000.",Retail,Local
SI.2023.12.00166,21 Dec 2023,Shed Shop,Shed Shop,"4,455,000.",Retail,Local
SI.2023.12.00183,21 Dec 2023,Bazzar Labrisa,Bazzar Labrisa,"2,220,000.",Retail,Local
SI.2023.12.00184,22 Dec 2023,Shed Shop,Shed Shop,"7,077,500.",Retail,Local
SI.2023.12.00185,23 Dec 2023,Shed Shop,Shed Shop,"6,490,000.",Retail,Local
SI.2023.12.00186,24 Dec 2023,Shed Shop,Shed Shop,"3,390,000.",Retail,Local
SI.2023.12.00187,25 Dec 2023,Shed Shop,Shed Shop,"2,200,000.",Retail,Local
SI.2023.12.00188,26 Dec 2023,Shed Shop,Shed Shop,"5,575,000.",Retail,Local
SI.2023.12.00189,22 Dec 2023,Lobby Shop,Home Lobby,"550,000.",Retail,Local
SI.2023.12.00190,26 Dec 2023,Lobby Shop,Home Lobby,"5,855,000.",Retail,Local
SI.2023.12.00191,22 Dec 2023,Sanur Shop,Home Sanur,"1,225,000.",Retail,Local
SI.2023.12.00192,23 Dec 2023,Sanur Shop,Home Sanur,"4,665,000.",Retail,Local
SI.2023.12.00193,24 Dec 2023,Sanur Shop,Home Sanur,"4,650,000.",Retail,Local
SI.2023.12.00194,25 Dec 2023,Sanur Shop,Home Sanur,"370,000.",Retail,Local
SI.2023.12.00195,26 Dec 2023,Sanur Shop,Home Sanur,"3,490,000.",Retail,Local
SI.2023.12.00196,22 Dec 2023,Uluwatu Shop,Home Uluwatu,"1,165,000.",Retail,Local
SI.2023.12.00197,23 Dec 2023,Uluwatu Shop,Home Uluwatu,"520,000.",Retail,Local
SI.2023.12.00198,24 Dec 2023,Uluwatu Shop,Home Uluwatu,"14,557,500.",Retail,Local
SI.2023.12.00199,25 Dec 2023,Uluwatu Shop,Home Uluwatu,"5,275,000.",Retail,Local
SI.2023.12.00200,26 Dec 2023,Uluwatu Shop,Home Uluwatu,"5,753,000.",Retail,Local
SI.2023.12.00201,22 Dec 2023,Ubud Shop,Home Ubud,"4,755,000.",Retail,Local
SI.2023.12.00202,23 Dec 2023,Ubud Shop,Home Ubud,"6,260,000.",Retail,Local
SI.2023.12.00203,24 Dec 2023,Ubud Shop,Home Ubud,"10,203,000.",Retail,Local
SI.2023.12.00204,25 Dec 2023,Ubud Shop,Home Ubud,"10,604,000.",Retail,Local
SI.2023.12.00205,26 Dec 2023,Ubud Shop,Home Ubud,"5,415,000.",Retail,Local
SI.2023.12.00206,20 Dec 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.12.00207,21 Dec 2023,Revenue Studio,Studio,"150,000.",Studio,Local
SI.2023.12.00208,21 Dec 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.12.00209,21 Dec 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.12.00210,21 Dec 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.12.00211,21 Dec 2023,Revenue Studio,Studio,"1,750,000.",Studio,Local
SI.2023.12.00212,22 Dec 2023,Bazzar Labrisa,Bazzar Labrisa,"2,580,000.",Retail,Local
SI.2023.12.00213,22 Dec 2023,Revenue Studio,Studio,"600,000.",Studio,Local
SI.2023.12.00214,22 Dec 2023,Revenue Studio,Studio,"1,200,000.",Studio,Local
SI.2023.12.00215,22 Dec 2023,Revenue Studio,Studio,"400,000.",Studio,Local
SI.2023.12.00216,22 Dec 2023,Revenue Studio,Studio,"1,920,000.",Studio,Local
SI.2023.12.00217,22 Dec 2023,Revenue Studio,Studio,"1,600,000.",Studio,Local
SI.2023.12.00218,23 Dec 2023,Revenue Studio,Studio,"250,000.",Studio,Local
SI.2023.12.00219,23 Dec 2023,Revenue Studio,Studio,"1,400,000.",Studio,Local
SI.2023.12.00220,23 Dec 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.12.00221,24 Dec 2023,Revenue Studio,Studio,"1,680,000.",Studio,Local
SI.2023.12.00222,26 Dec 2023,Revenue Studio,Studio,"3,600,000.",Studio,Local
SI.2023.12.00223,26 Dec 2023,Revenue Studio,Studio,"4,500,000.",Studio,Local
SI.2023.12.00229,05 Dec 2023,Sejahtera Indoco,Nusa Dua Beach,"17,982,000.",Hotel,Local
SI.2023.12.00230,06 Dec 2023,Mitra Mulia Boga Nusantara,Waterbom,"2,530,800.",Restaurant,Local
SI.2023.12.00231,06 Dec 2023,Menara Permata Properti,Mamaka/Ovolo,"34,587,600.",Hotel,Local
SI.2023.12.00232,27 Dec 2023,Sanur Shop,Home Sanur,"5,765,000.",Retail,Local
SI.2023.12.00233,27 Dec 2023,Ubud Shop,Home Ubud,"9,640,000.",Retail,Local
SI.2023.12.00234,27 Dec 2023,Uluwatu Shop,Home Uluwatu,"4,032,000.",Retail,Local
SI.2023.12.00235,27 Dec 2023,Shed Shop,Shed Shop,"3,890,000.",Retail,Local
SI.2023.12.00236,26 Dec 2023,Jia,Jia,"150,000.",Artist Collaboration,Local
SI.2023.12.00242,12 Dec 2023,IR ANITA SUKARMAN,Second Floor Jakarta Dharmawangsa,"247,641,000.",Restaurant,Local
SI.2023.12.00243,27 Dec 2023,Revenue Studio,Studio,"300,000.",Studio,Local
SI.2023.12.00244,27 Dec 2023,Revenue Studio,Studio,"1,680,000.",Studio,Local
SI.2023.12.00245,28 Dec 2023,Revenue Studio,Studio,"500,000.",Studio,Local
SI.2023.12.00246,28 Dec 2023,Revenue Studio,Studio,"1,600,000.",Studio,Local
SI.2023.12.00247,28 Dec 2023,Revenue Studio,Studio,"350,000.",Studio,Local
SI.2023.12.00248,28 Dec 2023,Revenue Studio,Studio,"350,000.",Studio,Local
SI.2023.12.00249,28 Dec 2023,Revenue Studio,Studio,"1,600,000.",Studio,Local
SI.2023.12.00251,26 Dec 2023,Bali Perkasa Sukses,Indigo Bali,"5,505,600.",Hotel,Local
SI.2023.12.00252,27 Dec 2023,Maya Resort,Maya Sanur,"6,211,005.",Hotel,Local
